GOL,AMER,ABEV,MGLU,RADL,BOVA
16.739999771118164,31.020000457763672,15.329999923706055,6.71999979019165,23.25,99.93000030517578
16.34000015258789,29.959999084472656,15.3100004196167,6.610000133514404,23.350000381469727,99.56999969482422
15.229999542236328,28.6200008392334,15.010000228881836,6.420000076293945,22.270000457763672,97.0999984741211
15.5,29.260000228881836,14.770000457763672,6.25,21.799999237060547,97.8499984741211
15.770000457763672,27.700000762939453,14.529999732971191,6.21999979019165,21.479999542236328,98.69999694824219
15.699999809265137,27.139999389648438,14.649999618530273,5.739999771118164,21.059999465942383,98.43000030517578
16.170000076293945,28.049999237060547,14.680000305175781,5.869999885559082,21.489999771118164,100.0999984741211
16.700000762939453,29.479999542236328,14.880000114440918,6.309999942779541,22.100000381469727,101.91000366210938
16.75,29.59000015258789,14.989999771118164,6.090000152587891,21.0,101.55000305175781
16.93000030517578,30.309999465942383,15.100000381469727,6.329999923706055,21.0,103.06999969482422
16.770000457763672,30.469999313354492,14.800000190734863,6.119999885559082,20.540000915527344,102.58000183105469
16.3799991607666,30.209999084472656,14.579999923706055,5.889999866485596,20.579999923706055,102.8499984741211
16.450000762939453,33.0181999206543,14.539999961853027,6.309999942779541,20.540000915527344,104.05000305175781
17.010000228881836,33.992835998535156,14.489999771118164,6.650000095367432,20.450000762939453,104.9000015258789
17.059999465942383,34.778507232666016,14.6899995803833,6.900000095367432,21.0,104.69999694824219
16.420000076293945,34.082340240478516,14.699999809265137,6.389999866485596,21.0,104.08000183105469
16.84000015258789,35.1067008972168,15.069999694824219,6.71999979019165,21.600000381469727,106.33000183105469
17.139999389648438,33.95305252075195,15.0,6.75,21.969999313354492,107.38999938964844
17.610000610351562,33.28672409057617,15.399999618530273,7.21999979019165,22.3799991607666,108.19999694824219
17.010000228881836,31.23800277709961,14.930000305175781,6.710000038146973,22.700000762939453,107.58000183105469
18.290000915527344,31.536359786987305,14.970000267028809,7.0,23.15999984741211,107.9800033569336
18.329999923706055,31.09000015258789,14.850000381469727,7.010000228881836,22.81999969482422,109.1500015258789
17.8700008392334,31.209999084472656,14.520000457763672,6.510000228881836,22.959999084472656,107.69000244140625
17.690000534057617,32.0,14.460000038146973,6.53000020980835,22.65999984741211,107.7699966430664
17.059999465942383,32.150001525878906,14.40999984741211,6.329999923706055,21.979999542236328,108.0199966430664
17.209999084472656,32.20000076293945,14.289999961853027,6.309999942779541,22.010000228881836,107.72000122070312
17.549999237060547,33.27000045776367,14.15999984741211,6.539999961853027,21.899999618530273,108.2300033569336
18.290000915527344,34.029998779296875,14.539999961853027,6.599999904632568,22.5,108.2300033569336
18.649999618530273,33.95000076293945,14.75,6.940000057220459,22.399999618530273,109.0999984741211
17.75,32.540000915527344,14.859999656677246,6.349999904632568,22.299999237060547,109.30999755859375
18.209999084472656,33.720001220703125,15.0600004196167,6.480000019073486,23.0,109.5199966430664
19.559999465942383,35.86000061035156,15.380000114440918,6.840000152587891,23.450000762939453,110.5999984741211
19.709999084472656,35.439998626708984,15.079999923706055,6.820000171661377,23.5,110.7699966430664
19.0,34.279998779296875,14.850000381469727,6.630000114440918,23.559999465942383,109.0999984741211
18.93000030517578,33.720001220703125,14.770000457763672,6.360000133514404,23.700000762939453,108.51000213623047
18.270000457763672,31.489999771118164,14.449999809265137,6.019999980926514,23.309999465942383,107.44999694824219
18.43000030517578,29.790000915527344,14.710000038146973,6.070000171661377,23.75,109.0
17.90999984741211,29.690000534057617,14.8100004196167,5.909999847412109,22.31999969482422,107.58000183105469
17.450000762939453,30.200000762939453,14.84000015258789,6.119999885559082,23.190000534057617,107.4800033569336
17.280000686645508,30.5,15.199999809265137,6.010000228881836,23.360000610351562,108.9000015258789
16.760000228881836,32.45000076293945,14.520000457763672,6.309999942779541,23.079999923706055,111.0999984741211
16.09000015258789,31.100000381469727,14.180000305175781,6.309999942779541,23.850000381469727,111.0199966430664
14.859999656677246,30.09000015258789,13.930000305175781,6.289999961853027,23.790000915527344,110.4000015258789
12.279999732971191,27.010000228881836,13.430000305175781,5.849999904632568,22.920000076293945,107.11000061035156
13.149999618530273,26.93000030517578,13.4399995803833,6.050000190734863,22.469999313354492,107.29000091552734
14.739999771118164,27.510000228881836,13.930000305175781,6.230000019073486,23.040000915527344,109.77999877929688
14.010000228881836,26.700000762939453,13.380000114440918,5.960000038146973,22.360000610351562,109.4000015258789
13.380000114440918,24.8799991607666,13.180000305175781,5.690000057220459,22.0,107.69999694824219
13.039999961853027,23.850000381469727,13.319999694824219,5.329999923706055,21.950000762939453,106.04000091552734
13.449999809265137,23.25,13.470000267028809,4.869999885559082,22.3799991607666,104.9000015258789
14.319999694824219,24.40999984741211,13.779999732971191,5.130000114440918,22.399999618530273,107.13999938964844
14.399999618530273,24.6299991607666,13.930000305175781,5.539999961853027,22.479999542236328,108.83000183105469
15.130000114440918,26.959999084472656,14.25,5.820000171661377,22.739999771118164,110.7300033569336
14.920000076293945,26.549999237060547,14.180000305175781,5.71999979019165,22.450000762939453,111.94000244140625
15.329999923706055,28.31999969482422,14.380000114440918,5.809999942779541,22.780000686645508,113.0999984741211
15.5600004196167,28.670000076293945,14.1899995803833,6.0,22.950000762939453,112.9000015258789
16.239999771118164,30.399999618530273,14.199999809265137,6.599999904632568,23.290000915527344,114.73999786376953
16.889999389648438,32.279998779296875,14.319999694824219,6.539999961853027,23.68000030517578,114.75
17.049999237060547,31.959999084472656,14.739999771118164,6.46999979019165,23.670000076293945,114.51000213623047
17.479999542236328,34.650001525878906,15.25,7.0,23.850000381469727,115.75
17.200000762939453,34.54999923706055,15.170000076293945,6.869999885559082,24.049999237060547,115.9000015258789
17.200000762939453,32.650001525878906,15.399999618530273,6.820000171661377,23.940000534057617,115.5999984741211
18.43000030517578,34.0,15.390000343322754,7.349999904632568,24.139999389648438,117.19999694824219
18.079999923706055,33.400001525878906,15.1899995803833,7.190000057220459,24.049999237060547,116.80000305175781
17.209999084472656,31.309999465942383,15.069999694824219,6.909999847412109,23.6200008392334,114.51000213623047
16.8799991607666,30.25,14.949999809265137,6.619999885559082,23.6299991607666,113.87000274658203
17.170000076293945,30.969999313354492,15.0600004196167,6.559999942779541,23.309999465942383,114.6500015258789
16.809999465942383,28.579999923706055,14.930000305175781,6.130000114440918,22.899999618530273,113.9800033569336
16.850000381469727,28.100000381469727,15.199999809265137,6.079999923706055,22.690000534057617,112.56999969482422
16.739999771118164,28.700000762939453,15.050000190734863,5.96999979019165,22.68000030517578,111.7699966430664
17.0,29.239999771118164,14.829999923706055,6.03000020980835,22.399999618530273,112.5199966430664
16.399999618530273,28.149999618530273,14.699999809265137,6.010000228881836,22.260000228881836,111.6500015258789
15.890000343322754,28.360000610351562,14.710000038146973,5.889999866485596,22.079999923706055,111.45999908447266
16.40999984741211,28.010000228881836,14.649999618530273,5.940000057220459,22.5,110.91999816894531
16.40999984741211,27.239999771118164,14.729999542236328,5.610000133514404,22.450000762939453,110.05000305175781
15.680000305175781,26.670000076293945,14.75,5.550000190734863,22.5,106.75
15.550000190734863,26.389999389648438,15.119999885559082,5.440000057220459,22.920000076293945,106.76000213623047
15.0,25.040000915527344,14.75,5.179999828338623,22.350000381469727,104.27999877929688
14.6899995803833,25.020000457763672,14.680000305175781,5.099999904632568,22.149999618530273,105.5199966430664
15.220000267028809,25.209999084472656,14.710000038146973,5.179999828338623,22.020000457763672,105.86000061035156
15.210000038146973,24.0,14.520000457763672,4.880000114440918,20.93000030517578,103.4000015258789
14.300000190734863,24.010000228881836,14.470000267028809,4.800000190734863,20.43000030517578,102.72000122070312
14.5600004196167,23.329999923706055,14.239999771118164,4.599999904632568,20.1200008392334,102.72000122070312
14.829999923706055,25.09000015258789,14.34000015258789,4.949999809265137,20.239999771118164,104.37999725341797
13.869999885559082,23.290000915527344,13.729999542236328,4.420000076293945,19.350000381469727,101.5
13.670000076293945,22.3799991607666,13.529999732971191,4.300000190734863,19.020000457763672,101.2300033569336
12.930000305175781,20.860000610351562,13.6899995803833,3.9100000858306885,18.93000030517578,99.68000030517578
13.15999984741211,21.43000030517578,13.729999542236328,3.950000047683716,18.969999313354492,99.23999786376953
12.9399995803833,21.600000381469727,13.949999809265137,3.930000066757202,18.459999084472656,100.63999938964844
12.979999542236328,22.670000076293945,14.479999542236328,4.179999828338623,18.799999237060547,102.04000091552734
14.510000228881836,23.049999237060547,14.539999961853027,4.380000114440918,18.440000534057617,103.29000091552734
14.609999656677246,23.65999984741211,14.6899995803833,4.380000114440918,18.190000534057617,104.4000015258789
15.270000457763672,23.020000457763672,14.729999542236328,3.940000057220459,18.540000915527344,104.9000015258789
14.800000190734863,22.950000762939453,14.220000267028809,3.7200000286102295,18.270000457763672,102.20999908447266
14.899999618530273,23.09000015258789,14.140000343322754,3.7300000190734863,18.350000381469727,103.08000183105469
15.210000038146973,23.469999313354492,14.020000457763672,3.6700000762939453,18.299999237060547,104.66000366210938
15.699999809265137,24.06999969482422,14.079999923706055,3.700000047683716,18.670000076293945,106.76000213623047
15.069999694824219,22.8799991607666,14.130000114440918,3.7100000381469727,18.860000610351562,106.63999938964844
14.890000343322754,21.889999389648438,14.039999961853027,3.7100000381469727,19.229999542236328,106.66000366210938
15.34000015258789,21.5,14.210000038146973,4.070000171661377,20.3799991607666,108.0199966430664
15.220000267028809,21.489999771118164,14.210000038146973,4.0,20.59000015258789,107.9000015258789
14.649999618530273,20.700000762939453,14.09000015258789,3.8399999141693115,20.309999465942383,106.91999816894531
14.510000228881836,20.100000381469727,14.1899995803833,3.7200000286102295,20.649999618530273,107.18000030517578
13.949999809265137,19.34000015258789,14.119999885559082,3.7100000381469727,21.149999618530273,107.47000122070312
14.079999923706055,19.540000915527344,14.119999885559082,3.799999952316284,21.139999389648438,108.43000030517578
13.579999923706055,18.399999618530273,14.079999923706055,3.5899999141693115,21.290000915527344,107.4800033569336
13.479999542236328,17.5,14.050000190734863,3.4000000953674316,21.860000610351562,106.41999816894531
13.119999885559082,17.079999923706055,13.729999542236328,3.2899999618530273,21.3700008392334,106.1500015258789
12.930000305175781,16.690000534057617,13.760000228881836,3.2200000286102295,20.969999313354492,104.5999984741211
12.319999694824219,17.030000686645508,13.609999656677246,3.009999990463257,20.649999618530273,103.68000030517578
11.619999885559082,15.220000267028809,13.59000015258789,2.9000000953674316,20.799999237060547,101.81999969482422
9.9399995803833,13.890000343322754,13.329999923706055,2.6700000762939453,20.200000762939453,99.12000274658203
9.550000190734863,13.300000190734863,13.149999618530273,2.5399999618530273,19.43000030517578,98.36000061035156
10.170000076293945,13.920000076293945,13.0600004196167,2.549999952316284,19.549999237060547,99.37999725341797
10.220000267028809,13.529999732971191,13.029999732971191,2.380000114440918,19.110000610351562,96.20999908447266
10.039999961853027,13.319999694824219,13.050000190734863,2.5799999237060547,18.479999542236328,96.29000091552734
9.899999618530273,13.369999885559082,13.170000076293945,2.509999990463257,18.809999465942383,96.4000015258789
9.8100004196167,13.34000015258789,13.300000190734863,2.440000057220459,19.440000534057617,96.02999877929688
9.84000015258789,13.930000305175781,13.329999923706055,2.549999952316284,19.65999984741211,94.66000366210938
10.5,13.729999542236328,13.670000076293945,2.4700000286102295,19.850000381469727,95.47000122070312
10.079999923706055,14.029999732971191,13.720000267028809,2.430000066757202,19.809999465942383,97.3499984741211
9.699999809265137,13.420000076293945,13.520000457763672,2.380000114440918,19.690000534057617,97.05000305175781
9.420000076293945,13.4399995803833,13.609999656677246,2.4100000858306885,19.209999084472656,96.0
9.069999694824219,13.430000305175781,13.399999618530273,2.3399999141693115,19.200000762939453,95.0
9.1899995803833,12.729999542236328,13.760000228881836,2.200000047683716,18.959999084472656,95.62999725341797
9.020000457763672,12.539999961853027,13.680000305175781,2.130000114440918,18.729999542236328,95.19999694824219
8.739999771118164,13.760000228881836,14.09000015258789,2.380000114440918,19.1200008392334,94.80000305175781
8.319999694824219,15.380000114440918,14.229999542236328,2.5,19.5,95.41999816894531
8.300000190734863,15.5,14.229999542236328,2.559999942779541,20.0,97.37999725341797
8.479999542236328,15.800000190734863,14.3100004196167,2.619999885559082,19.959999084472656,96.87999725341797
7.480000019073486,15.609999656677246,14.100000381469727,2.630000114440918,19.719999313354492,94.80000305175781
7.800000190734863,16.899999618530273,13.789999961853027,2.930000066757202,20.100000381469727,94.9000015258789
7.869999885559082,16.65999984741211,14.569999694824219,2.8299999237060547,19.899999618530273,94.51000213623047
7.829999923706055,16.68000030517578,14.84000015258789,2.9100000858306885,20.6299991607666,92.55000305175781
8.029999732971191,16.31999969482422,14.59000015258789,2.7799999713897705,20.850000381469727,93.2699966430664
7.960000038146973,15.739999771118164,14.489999771118164,2.7699999809265137,20.59000015258789,93.37000274658203
8.430000305175781,16.190000534057617,14.479999542236328,2.7899999618530273,20.190000534057617,94.69999694824219
8.350000381469727,16.920000076293945,14.300000190734863,3.069999933242798,19.610000610351562,94.94999694824219
8.199999809265137,16.93000030517578,14.5600004196167,3.009999990463257,19.540000915527344,95.3499984741211
7.96999979019165,15.930000305175781,14.510000228881836,2.859999895095825,20.030000686645508,95.41999816894531
8.100000381469727,15.569999694824219,14.680000305175781,2.7899999618530273,20.25,96.75
8.140000343322754,14.8100004196167,14.819999694824219,2.609999895095825,19.729999542236328,96.1500015258789
9.029999732971191,15.460000038146973,14.979999542236328,2.700000047683716,20.290000915527344,97.83000183105469
8.609999656677246,15.09000015258789,15.100000381469727,2.7200000286102295,20.670000076293945,99.0999984741211
8.359999656677246,14.0,14.930000305175781,2.5799999237060547,20.979999542236328,99.30000305175781
8.539999961853027,13.890000343322754,14.630000114440918,2.7200000286102295,21.799999237060547,98.55999755859375
8.369999885559082,13.760000228881836,14.710000038146973,2.7100000381469727,21.649999618530273,99.52999877929688
8.710000038146973,14.739999771118164,14.630000114440918,2.930000066757202,22.0,100.19999694824219
10.0,15.079999923706055,14.680000305175781,3.3399999141693115,22.25,102.4800033569336
9.979999542236328,13.899999618530273,14.600000381469727,3.1600000858306885,22.200000762939453,102.73999786376953
10.619999885559082,14.239999771118164,14.800000190734863,3.2699999809265137,22.190000534057617,104.80000305175781
9.899999618530273,13.619999885559082,14.739999771118164,3.0799999237060547,22.209999084472656,105.05000305175781
10.579999923706055,14.65999984741211,15.15999984741211,3.2899999618530273,22.399999618530273,106.55999755859375
10.319999694824219,13.279999732971191,15.130000114440918,3.0399999618530273,22.200000762939453,105.87999725341797
10.970000267028809,12.960000038146973,15.210000038146973,3.5799999237060547,22.3799991607666,108.63999938964844
11.5,15.329999923706055,15.420000076293945,4.039999961853027,22.299999237060547,108.97000122070312
11.300000190734863,15.170000076293945,15.5,4.150000095367432,22.530000686645508,109.76000213623047
11.4399995803833,14.239999771118164,15.550000190734863,4.019999980926514,23.440000534057617,109.98999786376953
11.239999771118164,13.630000114440918,16.0,4.03000020980835,23.329999923706055,109.94000244140625
10.420000076293945,13.029999732971191,15.65999984741211,3.7799999713897705,22.799999237060547,107.52999877929688
10.239999771118164,15.960000038146973,15.420000076293945,3.819999933242798,22.68000030517578,106.7300033569336
10.9399995803833,18.5,15.4399995803833,4.150000095367432,22.829999923706055,109.0999984741211
11.300000190734863,18.43000030517578,15.800000190734863,4.5,22.549999237060547,109.18000030517578
11.920000076293945,18.790000915527344,15.819999694824219,4.679999828338623,22.6200008392334,109.5999984741211
11.479999542236328,18.100000381469727,15.670000076293945,4.579999923706055,22.190000534057617,108.36000061035156
11.09000015258789,17.510000228881836,15.609999656677246,4.519999980926514,22.1200008392334,108.4000015258789
10.399999618530273,17.040000915527344,15.390000343322754,4.510000228881836,22.149999618530273,106.4000015258789
10.100000381469727,16.34000015258789,15.270000457763672,4.269999980926514,21.760000228881836,105.83000183105469
10.260000228881836,16.18000030517578,15.430000305175781,4.369999885559082,22.25,106.58999633789062
9.989999771118164,15.510000228881836,15.479999542236328,4.260000228881836,22.549999237060547,107.08999633789062
10.029999732971191,15.449999809265137,15.550000190734863,4.320000171661377,22.649999618530273,108.44999694824219
9.520000457763672,14.640000343322754,15.5600004196167,4.0,22.549999237060547,105.91000366210938
